post_id,group_name
15123,groupD
15124,groupC
15125,groupB
15126,groupC
15127,groupE
15128,groupD
15129,groupB
15130,groupC
15131,groupD
15132,groupC
15133,groupE
15134,groupA
15135,groupE
15136,groupD
15137,groupE
15138,groupC
15139,groupA
15140,groupA
15141,groupA
15142,groupB
15143,groupE
15144,groupE
15145,groupE
15146,groupD
15147,groupE
15148,groupC
15149,groupA
15150,groupB
15151,groupE
15152,groupB
15153,groupC
15154,groupE
15155,groupE
15156,groupB
15157,groupA
15158,groupA
15159,groupB
15160,groupD
15161,groupD
15162,groupA
15163,groupB
15164,groupD
15165,groupD
15166,groupB
15167,groupB
15168,groupC
15169,groupC
15170,groupA
15171,groupA
15172,groupE
15173,groupD
15174,groupB
15175,groupE
15176,groupB
15177,groupE
15178,groupE
15179,groupE
15180,groupB
15181,groupE
15182,groupE
15183,groupD
15184,groupA
15185,groupA
15186,groupB
15187,groupD
15188,groupB
15189,groupE
15190,groupB
15191,groupC
15192,groupD
15193,groupC
15194,groupE
15195,groupA
15196,groupE
15197,groupA
15198,groupA
15199,groupE
15200,groupB
15201,groupB
15202,groupB
15203,groupC
15204,groupE
15205,groupD
15206,groupE
15207,groupA
15208,groupC
15209,groupB
15210,groupA
15211,groupE
15212,groupE
15213,groupB
15214,groupD
15215,groupE
15216,groupA
15217,groupC
15218,groupC
15219,groupD
15220,groupE
15221,groupD
15222,groupD
15223,groupE
15224,groupE
15225,groupB
15226,groupD
15227,groupA
15228,groupC
15229,groupD
15230,groupE
15231,groupE
15232,groupC
15233,groupC
15234,groupC
15235,groupD
15236,groupD
15237,groupC
15238,groupD
15239,groupD
15240,groupC
15241,groupE
15242,groupA
15243,groupE
15244,groupA
15245,groupC
15246,groupB
15247,groupA
15248,groupE
15249,groupB
15250,groupE
15251,groupE
15252,groupB
15253,groupC
15254,groupB
15255,groupD
15256,groupA
15257,groupB
15258,groupC
15259,groupB
15260,groupB
15261,groupE
15262,groupE
15263,groupC
15264,groupC
15265,groupC
15266,groupE
15267,groupD
15268,groupE
15269,groupD
15270,groupB
15271,groupD
15272,groupB
15273,groupA
15274,groupE
15275,groupD
15276,groupC
15277,groupD
15278,groupC
15279,groupE
15280,groupA
15281,groupB
15282,groupD
15283,groupB
15284,groupB
15285,groupC
15286,groupE
15287,groupB
15288,groupC
15289,groupE
15290,groupE
15291,groupA
15292,groupA
15293,groupC
15294,groupB
15295,groupE
15296,groupD
15297,groupD
15298,groupC
15299,groupD
15300,groupE
15301,groupE
15302,groupC
15303,groupA
15304,groupB
15305,groupE
15306,groupB
15307,groupE
15308,groupA
15309,groupB
15310,groupD
15311,groupB
15312,groupC
15313,groupD
15314,groupB
15315,groupB
15316,groupC
15317,groupE
15318,groupA
15319,groupD
15320,groupB
15321,groupB
15322,groupC
15323,groupC
15324,groupA
15325,groupE
15326,groupA
15327,groupE
15328,groupB
15329,groupC
15330,groupE
15331,groupC
15332,groupA
15333,groupA
15334,groupC
15335,groupB
15336,groupC
15337,groupC
15338,groupC
15339,groupE
15340,groupE
15341,groupA
15342,groupC
15343,groupD
15344,groupA
15345,groupE
15346,groupB
15347,groupA
15348,groupB
15349,groupC
15350,groupB
15351,groupB
15352,groupA
15353,groupA
15354,groupB
15355,groupC
15356,groupE
15357,groupC
15358,groupC
15359,groupE
15360,groupB
15361,groupE
15362,groupE
15363,groupA
15364,groupC
15365,groupE
15366,groupE
15367,groupD
15368,groupA
15369,groupA
15370,groupA
15371,groupC
15372,groupC
15373,groupC
15374,groupA
15375,groupD
15376,groupC
15377,groupE
15378,groupB
15379,groupC
15380,groupD
15381,groupE
15382,groupA
15383,groupC
15384,groupB
15385,groupB
15386,groupE
15387,groupC
15388,groupD
15389,groupD
15390,groupB
15391,groupA
15392,groupD
15393,groupE
15394,groupB
15395,groupB
15396,groupA
15397,groupD
15398,groupE
15399,groupE
15400,groupC
15401,groupE
15402,groupE
15403,groupA
15404,groupA
15405,groupC
15406,groupD
15407,groupB
15408,groupD
15409,groupA
15410,groupD
15411,groupB
15412,groupD
15413,groupB
15414,groupB
15415,groupC
15416,groupA
15417,groupD
15418,groupA
15419,groupE
15420,groupE
15421,groupE
15422,groupD
15423,groupD
15424,groupA
15425,groupE
15426,groupA
15427,groupC
15428,groupB
15429,groupA
15430,groupB
15431,groupB
15432,groupB
15433,groupE
15434,groupD
15435,groupD
15436,groupC
15437,groupC
15438,groupA
15439,groupA
15440,groupB
15441,groupC
15442,groupE
15443,groupB
15444,groupA
15445,groupB
15446,groupD
15447,groupB
15448,groupC
15449,groupA
15450,groupE
15451,groupB
15452,groupD
15453,groupE
15454,groupC
15455,groupA
15456,groupB
15457,groupA
15458,groupC
15459,groupC
15460,groupA
15461,groupE
15462,groupD
15463,groupA
15464,groupB
15465,groupB
15466,groupC
15467,groupC
15468,groupB
15469,groupA
15470,groupE
15471,groupB
15472,groupD
15473,groupD
15474,groupC
15475,groupC
15476,groupA
15477,groupA
15478,groupE
15479,groupB
15480,groupC
15481,groupA
15482,groupD
15483,groupB
15484,groupE
15485,groupC
15486,groupD
15487,groupD
15488,groupE
15489,groupD
15490,groupC
15491,groupA
15492,groupE
15493,groupC
15494,groupE
15495,groupC
15496,groupE
15497,groupE
15498,groupA
15499,groupD
15500,groupC
15501,groupB
15502,groupD
15503,groupE
15504,groupC
15505,groupC
15506,groupD
15507,groupB
15508,groupA
15509,groupE
15510,groupE
15511,groupA
15512,groupA
15513,groupE
15514,groupB
15515,groupB
15516,groupB
15517,groupC
15518,groupB
15519,groupC
15520,groupB
15521,groupD
15522,groupC
15523,groupB
15524,groupB
15525,groupD
15526,groupA
15527,groupA
15528,groupB
15529,groupE
15530,groupD
15531,groupA
15532,groupE
15533,groupA
15534,groupC
15535,groupE
15536,groupC
15537,groupA
15538,groupD
15539,groupA
15540,groupD
15541,groupA
15542,groupA
15543,groupD
15544,groupB
15545,groupC
15546,groupD
15547,groupC
15548,groupC
15549,groupD
15550,groupD
15551,groupE
15552,groupD
15553,groupE
15554,groupA
15555,groupA
15556,groupA
15557,groupE
15558,groupC
15559,groupC
15560,groupD
15561,groupA
15562,groupB
15563,groupE
15564,groupA
15565,groupD
15566,groupC
15567,groupC
15568,groupE
15569,groupD
15570,groupD
15571,groupD
15572,groupC
15573,groupA
15574,groupC
15575,groupA
15576,groupD
15577,groupE
15578,groupA
15579,groupE
15580,groupE
15581,groupC
15582,groupD
15583,groupD
15584,groupE
15585,groupE
15586,groupE
15587,groupD
15588,groupE
15589,groupB
15590,groupA
15591,groupA
15592,groupD
15593,groupB
15594,groupC
15595,groupC
15596,groupE
15597,groupA
15598,groupC
15599,groupC
15600,groupD
15601,groupE
15602,groupB
15603,groupB
15604,groupC
15605,groupD
15606,groupE
15607,groupB
15608,groupD
15609,groupC
15610,groupA
15611,groupD
15612,groupD
15613,groupA
15614,groupB
15615,groupE
15616,groupE
15617,groupA
15618,groupB
15619,groupB
15620,groupC
15621,groupE
15622,groupC
15623,groupA
15624,groupC
15625,groupA
15626,groupE
15627,groupE
15628,groupD
15629,groupD
15630,groupB
15631,groupA
15632,groupA
15633,groupC
15634,groupB
15635,groupA
15636,groupC
15637,groupA
15638,groupE
15639,groupC
15640,groupD
15641,groupD
15642,groupD
15643,groupC
15644,groupC
15645,groupE
15646,groupD
15647,groupC
15648,groupB
15649,groupB
15650,groupA
15651,groupE
15652,groupD
15653,groupD
15654,groupE
15655,groupC
15656,groupB
15657,groupD
15658,groupE
15659,groupA
15660,groupB
15661,groupD
15662,groupB
15663,groupD
15664,groupC
15665,groupB
15666,groupB
15667,groupC
15668,groupC
15669,groupD
15670,groupA
15671,groupB
15672,groupC
15673,groupB
15674,groupC
15675,groupE
15676,groupB
15677,groupC
15678,groupE
15679,groupD
15680,groupC
15681,groupE
15682,groupE
15683,groupD
15684,groupA
15685,groupD
15686,groupB
15687,groupB
15688,groupB
15689,groupB
15690,groupD
15691,groupC
15692,groupC
15693,groupD
15694,groupD
15695,groupC
15696,groupE
15697,groupC
15698,groupA
15699,groupC
15700,groupD
15701,groupE
15702,groupE
15703,groupD
15704,groupE
15705,groupA
15706,groupB
15707,groupD
15708,groupB
15709,groupD
15710,groupD
15711,groupD
15712,groupC
15713,groupD
15714,groupC
15715,groupA
15716,groupE
15717,groupE
15718,groupD
15719,groupA
15720,groupB
15721,groupA
15722,groupE
15723,groupB
15724,groupC
15725,groupA
15726,groupA
15727,groupC
15728,groupB
15729,groupA
15730,groupA
15731,groupC
15732,groupB
15733,groupC
15734,groupE
15735,groupD
15736,groupB
15737,groupA
15738,groupC
15739,groupA
15740,groupA
15741,groupE
15742,groupE
15743,groupA
15744,groupC
15745,groupE
15746,groupE
15747,groupC
15748,groupA
15749,groupB
15750,groupA
15751,groupC
15752,groupC
15753,groupE
15754,groupA
15755,groupE
15756,groupE
15757,groupA
15758,groupD
15759,groupB
15760,groupE
15761,groupA
15762,groupC
15763,groupA
15764,groupC
15765,groupD
15766,groupA
15767,groupD
15768,groupC
15769,groupC
15770,groupE
15771,groupD
15772,groupA
15773,groupB
15774,groupB
15775,groupB
15776,groupC
15777,groupE
15778,groupE
15779,groupA
15780,groupC
15781,groupB
15782,groupE
15783,groupB
15784,groupB
15785,groupE
15786,groupE
15787,groupD
15788,groupA
15789,groupB
15790,groupE
15791,groupB
15792,groupD
15793,groupD
15794,groupB
15795,groupC
15796,groupD
15797,groupE
15798,groupB
15799,groupD
15800,groupD
15801,groupE
15802,groupB
15803,groupB
15804,groupD
15805,groupB
15806,groupC
15807,groupB
15808,groupA
15809,groupD
15810,groupD
15811,groupE
15812,groupA
15813,groupE
15814,groupE
15815,groupB
15816,groupA
15817,groupD
15818,groupC
15819,groupE
15820,groupB
15821,groupE
15822,groupA
15823,groupB
15824,groupB
15825,groupA
15826,groupC
15827,groupE
15828,groupE
15829,groupE
15830,groupE
15831,groupD
15832,groupE
15833,groupC
15834,groupD
15835,groupC
15836,groupA
15837,groupC
15838,groupC
15839,groupB
15840,groupE
15841,groupD
15842,groupC
15843,groupA
15844,groupC
15845,groupE
15846,groupB
15847,groupD
15848,groupD
15849,groupC
15850,groupA
15851,groupE
15852,groupA
15853,groupB
15854,groupA
15855,groupB
15856,groupB
15857,groupB
15858,groupB
15859,groupC
15860,groupD
15861,groupD
15862,groupE
15863,groupA
15864,groupC
15865,groupE
15866,groupE
15867,groupA
15868,groupA
15869,groupB
15870,groupE
15871,groupA
15872,groupA
15873,groupA
15874,groupA
15875,groupD
15876,groupB
15877,groupB
15878,groupB
15879,groupA
15880,groupA
15881,groupC
15882,groupE
15883,groupA
15884,groupE
15885,groupC
15886,groupB
15887,groupA
15888,groupA
15889,groupB
15890,groupD
15891,groupC
15892,groupE
15893,groupD
15894,groupD
15895,groupB
15896,groupB
15897,groupA
15898,groupD
15899,groupA
15900,groupA
15901,groupA
15902,groupC
15903,groupB
15904,groupC
15905,groupA
15906,groupC
15907,groupE
15908,groupB
15909,groupE
15910,groupD
15911,groupD
15912,groupE
15913,groupC
15914,groupA
15915,groupD
15916,groupC
15917,groupB
15918,groupD
15919,groupB
15920,groupD
15921,groupC
15922,groupE
15923,groupE
15924,groupE
15925,groupB
15926,groupB
15927,groupD
15928,groupA
15929,groupB
15930,groupA
15931,groupB
15932,groupD
15933,groupC
15934,groupE
15935,groupD
15936,groupE
15937,groupE
15938,groupD
15939,groupC
15940,groupE
15941,groupD
15942,groupA
15943,groupC
15944,groupB
15945,groupE
15946,groupA
15947,groupE
15948,groupE
15949,groupE
15950,groupA
15951,groupA
15952,groupA
15953,groupB
15954,groupC
15955,groupA
15956,groupC
15957,groupD
15958,groupE
15959,groupD
15960,groupA
15961,groupA
15962,groupA
15963,groupA
15964,groupA
15965,groupE
15966,groupD
15967,groupA
15968,groupE
15969,groupB
15970,groupE
15971,groupB
15972,groupE
15973,groupD
15974,groupC
15975,groupA
15976,groupA
15977,groupB
15978,groupB
15979,groupE
15980,groupB
15981,groupE
15982,groupD
15983,groupC
15984,groupA
15985,groupC
15986,groupA
15987,groupA
15988,groupC
15989,groupC
15990,groupB
15991,groupE
15992,groupE
15993,groupA
15994,groupD
15995,groupE
15996,groupB
15997,groupB
15998,groupB
15999,groupA
16000,groupA
16001,groupB
16002,groupB
16003,groupA
16004,groupA
16005,groupA
16006,groupA
16007,groupC
16008,groupA
16009,groupC
16010,groupB
16011,groupC
16012,groupE
16013,groupE
16014,groupD
16015,groupC
16016,groupD
16017,groupC
16018,groupC
16019,groupD
16020,groupC
16021,groupC
16022,groupB
16023,groupD
16024,groupA
16025,groupD
16026,groupB
16027,groupD
16028,groupA
16029,groupD
16030,groupD
16031,groupE
16032,groupE
16033,groupE
16034,groupE
16035,groupB
16036,groupB
16037,groupD
16038,groupD
16039,groupE
16040,groupA
16041,groupB
16042,groupA
16043,groupB
16044,groupC
16045,groupD
16046,groupD
16047,groupA
16048,groupA
16049,groupE
16050,groupD
16051,groupC
16052,groupA
16053,groupC
16054,groupB
16055,groupA
16056,groupA
16057,groupC
16058,groupE
16059,groupE
16060,groupB
16061,groupB
16062,groupA
16063,groupB
16064,groupD
16065,groupE
16066,groupC
16067,groupB
16068,groupC
16069,groupA
16070,groupB
16071,groupB
16072,groupD
16073,groupA
16074,groupD
16075,groupB
16076,groupB
16077,groupE
16078,groupB
16079,groupB
16080,groupC
16081,groupE
16082,groupE
16083,groupA
16084,groupB
16085,groupE
16086,groupB
16087,groupD
16088,groupA
16089,groupA
16090,groupE
16091,groupB
16092,groupB
16093,groupA
16094,groupE
16095,groupD
16096,groupC
16097,groupE
16098,groupC
16099,groupC
16100,groupC
16101,groupB
16102,groupC
16103,groupC
16104,groupC
16105,groupE
16106,groupA
16107,groupE
16108,groupA
16109,groupB
16110,groupE
16111,groupC
16112,groupE
16113,groupB
16114,groupC
16115,groupE
16116,groupC
16117,groupE
16118,groupE
16119,groupA
16120,groupE
16121,groupE
16122,groupB
16123,groupB
16124,groupB
16125,groupC
16126,groupE
16127,groupB
16128,groupB
16129,groupC
16130,groupC
16131,groupA
16132,groupE
16133,groupD
16134,groupD
16135,groupD
16136,groupB
16137,groupC
16138,groupD
16139,groupD
16140,groupB
16141,groupD
16142,groupA
16143,groupA
16144,groupE
16145,groupE
16146,groupA
16147,groupB
16148,groupA
16149,groupA
16150,groupC
16151,groupA
16152,groupB
16153,groupA
16154,groupA
16155,groupB
16156,groupE
16157,groupA
16158,groupC
16159,groupA
16160,groupA
16161,groupB
16162,groupD
16163,groupD
16164,groupA
16165,groupB
16166,groupC
16167,groupB
16168,groupD
16169,groupB
16170,groupA
16171,groupB
16172,groupA
16173,groupD
16174,groupD
16175,groupC
16176,groupA
16177,groupA
16178,groupD
16179,groupA
16180,groupA
16181,groupE
16182,groupB
16183,groupA
16184,groupC
16185,groupE
16186,groupD
16187,groupB
16188,groupD
16189,groupE
16190,groupB
16191,groupD
16192,groupE
16193,groupC
16194,groupC
16195,groupD
16196,groupE
16197,groupD
16198,groupC
16199,groupE
16200,groupA
16201,groupE
16202,groupC
16203,groupA
16204,groupC
16205,groupC
16206,groupC
16207,groupD
16208,groupA
16209,groupA
16210,groupD
16211,groupC
16212,groupA
16213,groupC
16214,groupC
16215,groupB
16216,groupA
16217,groupA
16218,groupB
16219,groupE
16220,groupA
16221,groupB
16222,groupA
16223,groupE
16224,groupC
16225,groupA
16226,groupD
16227,groupE
16228,groupA
16229,groupB
16230,groupE
16231,groupC
16232,groupD
16233,groupC
16234,groupC
16235,groupE
16236,groupE
16237,groupC
16238,groupA
16239,groupB
16240,groupE
16241,groupE
16242,groupE
16243,groupD
16244,groupB
16245,groupD
16246,groupA
16247,groupE
16248,groupE
16249,groupD
16250,groupE
16251,groupA
16252,groupD
16253,groupA
16254,groupD
16255,groupA
16256,groupA
16257,groupB
16258,groupC
16259,groupC
16260,groupC
16261,groupB
16262,groupD
16263,groupB
16264,groupD
16265,groupA
16266,groupA
16267,groupA
16268,groupB
16269,groupE
16270,groupD
16271,groupC
16272,groupE
16273,groupB
16274,groupA
16275,groupB
16276,groupE
16277,groupB
16278,groupA
16279,groupC
16280,groupA
16281,groupB
16282,groupC
16283,groupB
16284,groupE
16285,groupB
16286,groupC
16287,groupE
16288,groupE
16289,groupB
16290,groupE
16291,groupB
16292,groupC
16293,groupB
16294,groupC
16295,groupD
16296,groupA
16297,groupC
16298,groupC
16299,groupE
16300,groupC
16301,groupD
16302,groupB
16303,groupB
16304,groupD
16305,groupD
16306,groupA
16307,groupE
16308,groupA
16309,groupE
16310,groupB
16311,groupA
16312,groupD
16313,groupD
16314,groupA
16315,groupE
16316,groupB
16317,groupC
16318,groupD
16319,groupD
16320,groupD
16321,groupB
16322,groupA
16323,groupD
16324,groupB
16325,groupC
16326,groupD
16327,groupD
16328,groupE
16329,groupA
16330,groupA
16331,groupD
16332,groupB
16333,groupE
16334,groupC
16335,groupD
16336,groupD
16337,groupA
16338,groupD
16339,groupA
16340,groupD
16341,groupD
16342,groupC
16343,groupA
16344,groupD
16345,groupA
16346,groupB
16347,groupA
16348,groupA
16349,groupA
16350,groupA
16351,groupE
16352,groupD
16353,groupB
16354,groupA
16355,groupE
16356,groupC
16357,groupA
16358,groupA
16359,groupA
16360,groupE
16361,groupC
16362,groupB
16363,groupD
16364,groupD
16365,groupC
16366,groupB
16367,groupE
16368,groupA
16369,groupE
16370,groupE
16371,groupD
16372,groupB
16373,groupA
16374,groupB
16375,groupD
16376,groupC
16377,groupE
16378,groupB
16379,groupA
16380,groupB
16381,groupD
16382,groupE
16383,groupC
16384,groupE
16385,groupB
16386,groupA
16387,groupD
16388,groupE
16389,groupD
16390,groupC
16391,groupB
16392,groupB
16393,groupA
16394,groupB
16395,groupE
16396,groupE
16397,groupB
16398,groupE
16399,groupB
16400,groupE
16401,groupC
16402,groupB
16403,groupB
16404,groupC
16405,groupD
16406,groupD
16407,groupB
16408,groupB
16409,groupE
16410,groupE
16411,groupE
16412,groupA
16413,groupC
16414,groupC
16415,groupD
16416,groupD
16417,groupA
16418,groupB
16419,groupD
16420,groupE
16421,groupA
16422,groupB
16423,groupA
16424,groupD
16425,groupE
16426,groupC
16427,groupC
16428,groupD
16429,groupE
16430,groupE
16431,groupB
16432,groupB
16433,groupE
16434,groupD
16435,groupA
16436,groupA
16437,groupA
16438,groupB
16439,groupD
16440,groupC
16441,groupA
16442,groupD
16443,groupB
16444,groupA
16445,groupB
16446,groupA
16447,groupE
16448,groupE
16449,groupC
16450,groupC
16451,groupD
16452,groupE
16453,groupD
16454,groupE
16455,groupA
16456,groupB
16457,groupD
16458,groupE
16459,groupD
16460,groupA
16461,groupC
16462,groupC
16463,groupC
16464,groupC
16465,groupB
16466,groupA
16467,groupE
16468,groupE
16469,groupA
16470,groupD
16471,groupE
16472,groupB
16473,groupE
16474,groupC
16475,groupE
16476,groupB
16477,groupA
16478,groupC
16479,groupA
16480,groupB
16481,groupC
16482,groupB
16483,groupB
16484,groupA
16485,groupD
16486,groupE
16487,groupB
16488,groupA
16489,groupD
16490,groupA
16491,groupA
16492,groupD
16493,groupC
16494,groupC
16495,groupA
16496,groupA
16497,groupA
16498,groupB
16499,groupD
16500,groupE
16501,groupB
16502,groupA
16503,groupC
16504,groupB
16505,groupD
16506,groupC
16507,groupD
16508,groupB
16509,groupC
16510,groupB
16511,groupE
16512,groupC
16513,groupC
16514,groupE
16515,groupB
16516,groupD
16517,groupD
16518,groupA
16519,groupE
16520,groupD
16521,groupC
16522,groupA
16523,groupA
16524,groupD
16525,groupD
16526,groupC
16527,groupE
16528,groupB
16529,groupD
16530,groupC
16531,groupB
16532,groupC
16533,groupD
16534,groupC
16535,groupA
16536,groupC
16537,groupE
16538,groupE
16539,groupB
16540,groupE
16541,groupB
16542,groupE
16543,groupD
16544,groupB
16545,groupB
16546,groupB
16547,groupA
16548,groupC
16549,groupA
16550,groupD
16551,groupE
16552,groupC
16553,groupC
16554,groupD
16555,groupB
16556,groupC
16557,groupD
16558,groupE
16559,groupD
16560,groupE
16561,groupC
16562,groupC
16563,groupD
16564,groupC
16565,groupD
16566,groupA
16567,groupC
16568,groupB
16569,groupE
16570,groupC
16571,groupA
16572,groupD
16573,groupD
16574,groupD
16575,groupC
16576,groupE
16577,groupE
16578,groupD
16579,groupB
16580,groupE
16581,groupE
16582,groupB
16583,groupB
16584,groupB
16585,groupA
16586,groupA
16587,groupA
16588,groupA
16589,groupD
16590,groupC
16591,groupB
16592,groupE
16593,groupD
16594,groupD
16595,groupE
16596,groupA
16597,groupE
16598,groupD
16599,groupC
16600,groupE
16601,groupE
16602,groupC
16603,groupC
16604,groupB
16605,groupE
16606,groupD
16607,groupD
16608,groupE
16609,groupD
16610,groupE
16611,groupC
16612,groupD
16613,groupC
16614,groupA
16615,groupD
16616,groupA
16617,groupC
16618,groupD
16619,groupC
16620,groupE
16621,groupC
16622,groupA
16623,groupE
16624,groupC
16625,groupD
16626,groupD
16627,groupA
16628,groupD
16629,groupC
16630,groupD
16631,groupD
16632,groupE
16633,groupA
16634,groupD
16635,groupD
16636,groupA
16637,groupB
16638,groupE
16639,groupA
16640,groupE
16641,groupD
16642,groupE
16643,groupA
16644,groupD
16645,groupD
16646,groupD
16647,groupA
16648,groupE
16649,groupC
16650,groupD
16651,groupE
16652,groupC
16653,groupD
16654,groupC
16655,groupA
16656,groupD
16657,groupD
16658,groupE
16659,groupE
16660,groupA
16661,groupE
16662,groupB
16663,groupE
16664,groupC
16665,groupB
16666,groupD
16667,groupE
16668,groupD
16669,groupE
16670,groupB
16671,groupC
16672,groupE
16673,groupB
16674,groupD
16675,groupE
16676,groupC
16677,groupA
16678,groupC
16679,groupE
16680,groupD
16681,groupD
16682,groupA
16683,groupD
16684,groupA
16685,groupE
16686,groupE
16687,groupE
16688,groupE
16689,groupA
16690,groupE
16691,groupB
16692,groupC
16693,groupC
16694,groupE
16695,groupB
16696,groupD
16697,groupB
16698,groupA
16699,groupB
16700,groupD
16701,groupE
16702,groupE
16703,groupE
16704,groupB
16705,groupC
16706,groupC
16707,groupC
16708,groupC
16709,groupC
16710,groupA
16711,groupD
16712,groupC
16713,groupA
16714,groupE
16715,groupA
16716,groupD
16717,groupA
16718,groupD
16719,groupA
16720,groupA
16721,groupC
16722,groupD
16723,groupB
16724,groupC
16725,groupD
16726,groupE
16727,groupC
16728,groupB
16729,groupD
16730,groupB
16731,groupA
16732,groupA
16733,groupB
16734,groupA
16735,groupA
16736,groupA
16737,groupE
16738,groupB
16739,groupB
16740,groupA
16741,groupD
16742,groupB
16743,groupD
16744,groupD
16745,groupB
16746,groupB
16747,groupA
16748,groupE
16749,groupC
16750,groupE
16751,groupB
16752,groupC
16753,groupB
16754,groupC
16755,groupC
16756,groupE
16757,groupD
16758,groupB
16759,groupB
16760,groupD
16761,groupB
16762,groupC
16763,groupD
16764,groupC
16765,groupA
16766,groupB
16767,groupD
16768,groupE
16769,groupB
16770,groupE
16771,groupB
16772,groupC
16773,groupD
16774,groupC
16775,groupD
16776,groupE
16777,groupB
16778,groupC
16779,groupD
16780,groupD
16781,groupA
16782,groupE
16783,groupA
16784,groupC
16785,groupE
16786,groupE
16787,groupE
16788,groupD
16789,groupC
16790,groupB
16791,groupC
16792,groupA
16793,groupC
16794,groupE
16795,groupC
16796,groupE
16797,groupA
16798,groupC
16799,groupD
16800,groupC
16801,groupB
16802,groupE
16803,groupB
16804,groupE
16805,groupD
16806,groupD
16807,groupC
16808,groupB
16809,groupB
16810,groupE
16811,groupE
16812,groupA
16813,groupC
16814,groupB
16815,groupA
16816,groupE
16817,groupC
16818,groupA
16819,groupD
16820,groupC
16821,groupB
16822,groupE
16823,groupD
16824,groupC
16825,groupA
16826,groupD
16827,groupA
16828,groupE
16829,groupC
16830,groupB
16831,groupE
16832,groupC
16833,groupB
16834,groupE
16835,groupE
16836,groupC
16837,groupA
16838,groupE
16839,groupE
16840,groupA
16841,groupB
16842,groupA
16843,groupC
16844,groupD
16845,groupC
16846,groupC
16847,groupB
16848,groupC
16849,groupD
16850,groupA
16851,groupD
16852,groupA
16853,groupE
16854,groupA
16855,groupA
16856,groupC
16857,groupB
16858,groupA
16859,groupD
16860,groupB
16861,groupA
16862,groupC
16863,groupB
16864,groupD
16865,groupD
16866,groupC
16867,groupD
16868,groupD
16869,groupC
16870,groupE
16871,groupE
16872,groupC
16873,groupA
16874,groupE
16875,groupA
16876,groupB
16877,groupC
16878,groupB
16879,groupC
16880,groupE
16881,groupB
16882,groupD
16883,groupE
16884,groupB
16885,groupE
16886,groupD
16887,groupC
16888,groupD
16889,groupB
16890,groupB
16891,groupE
16892,groupD
16893,groupC
16894,groupC
16895,groupE
16896,groupA
16897,groupB
16898,groupE
16899,groupC
16900,groupE
16901,groupE
16902,groupC
16903,groupB
16904,groupD
16905,groupB
16906,groupD
16907,groupB
16908,groupD
16909,groupD
16910,groupE
16911,groupE
16912,groupC
16913,groupB
16914,groupE
16915,groupE
16916,groupB
16917,groupE
16918,groupA
16919,groupA
16920,groupC
16921,groupD
16922,groupA
16923,groupC
16924,groupD
16925,groupE
16926,groupE
16927,groupE
16928,groupA
16929,groupA
16930,groupB
16931,groupD
16932,groupB
16933,groupA
16934,groupC
16935,groupA
16936,groupA
16937,groupC
16938,groupA
16939,groupE
16940,groupE
16941,groupE
16942,groupB
16943,groupA
16944,groupC
16945,groupA
16946,groupD
16947,groupE
16948,groupC
16949,groupA
16950,groupB
16951,groupD
16952,groupB
16953,groupE
16954,groupB
16955,groupB
16956,groupD
16957,groupD
16958,groupE
16959,groupC
16960,groupD
16961,groupE
16962,groupB
16963,groupD
16964,groupA
16965,groupE
16966,groupB
16967,groupE
16968,groupA
16969,groupC
16970,groupA
16971,groupE
16972,groupE
16973,groupC
16974,groupE
16975,groupD
16976,groupA
16977,groupB
16978,groupB
16979,groupE
16980,groupC
16981,groupE
16982,groupD
16983,groupE
16984,groupD
16985,groupA
16986,groupE
16987,groupA
16988,groupC
16989,groupA
16990,groupB
16991,groupD
16992,groupE
16993,groupC
16994,groupA
16995,groupD
16996,groupC
16997,groupB
16998,groupA
16999,groupA
17000,groupC
17001,groupE
17002,groupD
17003,groupE
17004,groupA
17005,groupC
17006,groupA
17007,groupC
17008,groupC
17009,groupE
17010,groupD
17011,groupC
17012,groupC
17013,groupE
17014,groupC
17015,groupC
17016,groupA
17017,groupE
17018,groupC
17019,groupD
17020,groupA
17021,groupD
17022,groupB
17023,groupA
17024,groupE
17025,groupB
17026,groupD
17027,groupB
17028,groupC
17029,groupD
17030,groupE
17031,groupB
17032,groupB
17033,groupE
17034,groupB
17035,groupC
17036,groupE
17037,groupD
17038,groupB
17039,groupD
17040,groupE
17041,groupB
17042,groupC
17043,groupE
17044,groupE
17045,groupB
17046,groupD
17047,groupB
17048,groupD
17049,groupE
17050,groupA
17051,groupA
17052,groupE
17053,groupB
17054,groupD
17055,groupE
17056,groupA
17057,groupD
17058,groupC
17059,groupC
17060,groupB
17061,groupB
17062,groupA
17063,groupD
17064,groupE
17065,groupE
17066,groupE
17067,groupA
17068,groupB
17069,groupA
17070,groupE
17071,groupB
17072,groupD
17073,groupC
17074,groupC
17075,groupC
17076,groupD
17077,groupA
17078,groupA
17079,groupA
17080,groupE
17081,groupD
17082,groupC
17083,groupD
17084,groupE
17085,groupB
17086,groupD
17087,groupA
17088,groupC
17089,groupD
17090,groupA
17091,groupE
17092,groupC
17093,groupD
17094,groupD
17095,groupE
17096,groupA
17097,groupD
17098,groupB
17099,groupE
17100,groupB
17101,groupA
17102,groupC
17103,groupB
17104,groupA
17105,groupC
17106,groupC
17107,groupC
17108,groupB
17109,groupD
17110,groupD
17111,groupA
17112,groupE
17113,groupD
17114,groupE
17115,groupB
17116,groupE
17117,groupD
17118,groupC
17119,groupD
17120,groupE
